time,node_id,x,y,z,speed,type
0,36,269.57058502893284,566.3518944524687,101.29447590218308,0.023266143392957662,trapped
0,37,554.7895070293177,308.673630889675,452.0021837732509,0.04182022718337203,trapped
0,38,594.2814154271224,809.9530317348954,639.8332619235657,0.07754910991214706,trapped
0,39,595.8910121993395,986.4921150147051,312.15616360370035,0.002143845962722679,trapped
0,40,18.12062116678272,621.6643686677562,744.133149649199,0.04041073501815862,trapped
0,41,367.1489159245835,396.5367670791461,681.0341714055371,0.04168413156203317,trapped
0,42,954.3818775435107,213.9926276709255,334.2336887448575,0.07686578007496897,trapped
0,43,814.1033664800136,891.3623352210492,753.434733889824,0.0546932230861179,trapped
0,44,423.9013902048078,349.28161711813,471.20621699424237,0.09522818400048394,trapped
0,45,730.4904054638288,640.9716920451646,429.3776186446102,0.07889318251724568,trapped
0,46,23.920948886079426,483.2233502918132,519.3814692380947,0.07769971896694394,trapped
0,47,348.9743077760584,96.01597222261901,489.6294367998515,0.06617745589286186,trapped
0,48,643.8401307624177,857.0576082073695,85.42608330718653,0.015731670857910864,trapped
0,49,710.0883130849289,961.4732393512656,105.27870681364995,0.064647866414397,trapped
0,50,662.166637835234,221.97722709569857,65.69793267182175,0.049774086751406425,trapped
0,51,139.7514955809218,175.08147874034586,560.5447884058556,0.0019699513992298633,trapped
0,52,281.13559852446895,104.28307609149975,113.5186635688868,0.09246559656457053,trapped
0,53,244.88816412769395,98.66851530166346,62.806941069897135,0.011723210086027114,trapped
0,54,627.4542461438698,877.001399336736,907.0229055668378,0.030562579553729055,trapped
0,55,116.09342231644898,478.54066287934137,468.8415467840493,0.04408796719008461,trapped
0,56,431.03122254421527,917.851511891216,839.1487681793011,0.016016660370806013,trapped
0,57,48.95886428234449,18.20818723817893,947.2812497330441,0.07430459188358714,trapped
0,58,575.4041115723626,265.4029167860225,947.3951479517372,4.1243975743232575e-05,trapped
0,59,926.3058577623169,357.7664387546182,157.90548692941815,0.07845590782977932,trapped
0,60,316.28916237211956,552.5752078626286,932.3677583432407,1.3647931972689535,survivor
0,61,383.33493526235725,81.88340666678562,870.5518790031912,0.9466009265962891,survivor
0,62,811.5186698244702,384.03309876546916,741.4383330952771,0.7257732577248799,survivor
0,63,65.32287683395732,100.41306593361784,777.5527273971102,0.5407963972268339,survivor
0,64,903.2757789097221,641.4472470168167,876.3272402051616,0.5152815450893968,survivor
0,65,143.83972208988456,636.5983990641319,849.741751505748,1.8458011512317085,survivor
0,66,753.4748902004898,911.779485068723,40.45050730013841,0.513457510105859,survivor
0,67,534.7503849645634,233.22211773760262,807.9106191097031,1.1304313176831418,survivor
0,68,681.1436831132991,258.0176566458352,337.08051739517293,0.5875887378668418,survivor
0,69,570.4854111537406,726.6397655530849,663.8669906469186,1.1156984150699139,survivor
0,70,367.9707338169808,720.2423956980097,824.012879208192,1.6024320322419299,survivor
0,71,786.5626494386271,685.7023250335949,849.1498615953566,1.8396981637018262,survivor
0,72,883.9050365198069,506.6451680594713,346.019513888862,0.7720055073019609,survivor
0,73,654.9890771203463,317.8765912565677,485.75424926962984,0.5975867189896928,survivor
0,74,812.4161989501998,551.5301886593164,373.0729351161797,0.6640385128401691,survivor
0,75,654.3041248338916,43.353331530733435,681.4367671593307,1.1898447975814848,survivor
0,76,748.7552920380793,661.1005448510871,665.4325752318224,1.7344490309340845,survivor
0,77,490.0649609930582,202.55500913398032,295.7241825554208,1.847093084522361,survivor
0,78,235.75519673552543,436.446327922234,788.0595548550459,1.1358315174308398,survivor
0,79,287.9348442754075,539.7100125239019,611.3738987044026,1.6693622501199934,survivor
0,80,319.7638997616318,340.94768080065865,698.051977339542,1.5585683979621858,survivor
0,81,845.1186986611137,344.1725138914932,725.6542868266088,0.5055888310380092,survivor
0,82,426.8611673241149,162.78514017031495,505.4323223354832,1.1958787683247947,survivor
0,83,656.3529409490178,446.18873024081637,706.7122814624572,0.7511933826776732,survivor
0,84,388.9053382064719,926.3330306995085,486.4292412597449,0.7517366834804269,survivor
0,85,133.96953950229926,164.1422497966121,548.4643240290143,0.6446303745791264,survivor
0,86,775.1666876822467,909.1849031868906,573.4686571927124,1.8878851398366105,survivor
0,87,455.02562112353337,626.2976375451067,593.4036626376495,0.7594723121591318,survivor
0,88,558.6922220529317,503.51752458522736,301.29411259603586,1.2840350042755218,survivor
0,89,476.0734168541719,137.78110207342695,698.4608067029639,0.734688280157392,survivor
0,90,976.3669330143496,369.8755610194471,650.566294407945,3.413929308425116,rescue
0,91,356.56963477060293,478.8663942291978,626.0063898822372,4.7698457466234885,rescue
0,92,686.6402193925696,678.0780781558977,400.0599133999882,4.528085456756453,rescue
0,93,804.0686780049554,370.6072155393108,323.76398843336665,2.8256387891737673,rescue
0,94,512.2062222720542,405.82754830877997,312.73229273332623,4.308816834911848,rescue
0,95,427.4850977723208,534.4251198833808,479.4875941050906,4.383270739282647,rescue
0,96,426.6314087037217,782.8334895627421,312.05625088955026,2.77434801640274,rescue
0,97,179.29746646914577,470.1968849541802,871.3257644206363,3.8872298401250673,rescue
0,98,821.6988788651216,789.442644558234,331.27971237417773,3.121950731942327,rescue
0,99,360.8852324380293,606.0840882817056,361.976707596044,4.199846381043654,rescue
100,0,451.74914256402377,933.2370834250797,966.7277593116485,0.022258037347518522,trapped
100,1,720.9178092682929,435.2435084893869,154.38179910908786,0.049011208947697074,trapped
100,2,391.5524945453218,341.5139171821259,253.41718366995582,0.04988363263015122,trapped
100,3,688.8008582186613,255.08237975463823,632.0263099757794,0.04564386114349235,trapped
100,4,401.0612749701995,176.38197251022908,170.9091864211449,0.04156425882522738,trapped
100,5,501.4520095773494,146.90375990062216,239.11887728990266,0.0874928145285282,trapped
100,6,250.61015169189744,333.31270075013117,21.64395053977585,0.09294426741973966,trapped
100,7,155.54631722692048,896.6093579729179,289.17904190936656,0.03005428076874759,trapped
100,8,655.7160791167371,813.2326759827647,362.6895258817707,0.013880896159204403,trapped
100,9,476.42832455869274,34.4944626048709,835.198061761197,0.02185172511666842,trapped
100,10,89.28193548655676,926.2895677607868,194.6125665356474,0.05206833329876455,trapped
100,11,47.03030580761677,91.0410012610087,179.91075342580777,0.09373053814428378,trapped
100,12,909.5683619203278,14.439007254590248,704.4627403525773,0.06505568331443358,trapped
100,13,755.1452471899794,610.1432740359913,481.7522563690426,0.06062554305418395,trapped
100,14,299.4270581979293,31.838187353146058,817.7407169564821,0.01811764126071378,trapped
100,15,863.8938091458629,84.0424020299999,499.7341789558528,0.06996871812451493,trapped
100,16,902.7587680203458,724.3207733034327,852.711302327147,0.0014701723029487135,trapped
100,17,632.2967466686491,736.2302107962117,734.4538080138157,0.08086095136500655,trapped
100,18,566.7022450253603,811.3144696623876,444.94854356450065,0.09953293201615386,trapped
100,19,52.83885228088111,493.9560314715053,711.0683874541346,0.07483217706040732,trapped
100,20,744.045707287365,272.14008576047064,28.771434023477926,0.059605170589873094,trapped
100,21,108.40042819222703,385.1882627269051,762.8025185765244,0.0010001009936450144,trapped
100,22,950.6866916662511,269.5761775081517,52.66261544626211,0.03445228007564751,trapped
100,23,930.706543790859,631.0347859672373,486.9700474204235,0.07605341224687784,trapped
100,24,786.9334761853855,950.2699667621581,799.7402553586116,0.08426883469690732,trapped
100,25,556.1521195068262,704.0847559994528,908.8798220435812,0.06895129616879146,trapped
100,26,854.6209554190865,1.164591823665909,508.7811182138435,0.008780066742837656,trapped
100,27,603.6792693587728,505.0544560885267,357.1593615210218,0.0076699241572049,trapped
100,28,798.3103861249996,654.8102014501288,301.29879930605034,0.02775248326944514,trapped
100,29,117.13597742430012,689.385014207322,893.4507173343893,0.021313889487800965,trapped
100,30,167.46110421707914,881.9247055186925,238.36389925974603,0.06446367518649353,trapped
100,31,84.65655820768899,566.8304849938614,793.3816116644185,0.04617337035391225,trapped
100,32,787.5347710266284,575.8306797662268,800.5323757943115,0.09144985824535166,trapped
100,33,12.020525069863023,659.2520992731953,819.3401879148905,0.03266740903427684,trapped
100,34,968.8883855399471,660.9417751980262,177.41144226698742,0.055621648329071474,trapped
100,35,228.92697425341743,690.028701805585,60.3815577517687,0.06367536442127145,trapped
100,36,271.2316400144521,567.809829045792,102.02142661611742,0.023266143392957662,trapped
100,37,556.7334599338699,307.17164739989613,448.61774782053976,0.04182022718337203,trapped
100,38,601.4248351922546,812.0097360349434,642.0423716906315,0.07754910991214706,trapped
100,39,595.7040839806608,986.4827203380615,312.2607118520415,0.002143845962722679,trapped
100,40,19.742948233347356,622.8755005654881,740.6357950114096,0.04041073501815862,trapped
100,41,365.6845189508298,399.39408889850847,683.692539657805,0.04168413156203317,trapped
100,42,948.0852754121338,218.39911605616595,334.37204760874727,0.07686578007496897,trapped
100,43,810.9681885603067,887.375381231383,751.388189531266,0.0546932230861179,trapped
100,44,415.78513577003775,353.6621566654404,473.5771572096054,0.09522818400048394,trapped
100,45,723.8588920578237,642.7935626141182,425.51172158791684,0.07889318251724568,trapped
100,46,24.178795318170014,484.00055459295277,527.1081717668044,0.07769971896694394,trapped
100,47,347.5376247035883,101.98642260837127,487.1628155023951,0.06617745589286186,trapped
100,48,642.8523462521665,855.8364035590012,85.33779034071918,0.015731670857910864,trapped
100,49,710.8044859027083,955.6737701418317,108.04397709035678,0.064647866414397,trapped
100,50,660.3169438684527,225.79595219387807,68.29996418069166,0.049774086751406425,trapped
100,51,139.9045063753861,175.20528663328307,560.5366405486444,0.0019699513992298633,trapped
100,52,286.3688002431268,107.07018902592141,120.61404704992817,0.09246559656457053,trapped
100,53,245.2652077190835,99.75199654403306,63.04827709049207,0.011723210086027114,trapped
100,54,624.5015006505392,876.3175130661517,907.4157239858337,0.030562579553729055,trapped
100,55,114.47621744387992,480.8059059125288,465.4223640000679,0.04408796719008461,trapped
100,56,432.4284534655167,917.1696878040825,838.7638061537698,0.016016660370806013,trapped
100,57,54.49655626622278,21.30026984110749,943.4102399916173,0.07430459188358714,trapped
100,58,575.4058827012958,265.4066143098036,947.3946984236057,4.1243975743232575e-05,trapped
100,59,919.3050003967832,356.30768362007325,161.1324552185154,0.07845590782977932,trapped
100,60,309.0580874676247,418.2152982844019,955.2091892741705,1.3647931972689535,survivor
100,61,456.4674926665342,141.15182452313888,860.5810799048742,0.9466009265962891,survivor
100,62,743.1443673898584,377.39607059801506,718.0209711607954,0.7257732577248799,survivor
100,63,105.79379898974372,117.64867344917946,746.094092239732,0.5407963972268339,survivor
100,64,854.8950524815618,655.86746315765,866.0067080564629,0.5152815450893968,survivor
100,65,284.6957449324768,626.2046050809431,730.9083859282084,1.8458011512317085,survivor
100,66,712.5598554814118,887.818334872527,60.15353656096684,0.513457510105859,survivor
100,67,507.62856243382646,342.9482951885876,806.0878836394301,1.1304313176831418,survivor
100,68,695.9005171725548,269.0778848472642,392.87041297994153,0.5875887378668418,survivor
100,69,560.2781049170454,632.4298261881946,722.7578028178268,1.1156984150699139,survivor
100,70,310.8526087585069,610.4538515092124,722.2195614792807,1.6024320322419299,survivor
100,71,795.3041659963217,541.6936284965634,735.000947692265,1.8396981637018262,survivor
100,72,817.8603841897992,543.2431272474462,329.9378996996921,0.7720055073019609,survivor
100,73,667.0086503467412,362.4738314952151,523.6714602651706,0.5975867189896928,survivor
100,74,786.6462096151763,531.4491148943795,430.8840896753975,0.6640385128401691,survivor
100,75,577.0396152750636,75.45064533751864,596.8361499491721,1.1898447975814848,survivor
100,76,647.701794243352,527.3561498180798,709.9720160656242,1.7344490309340845,survivor
100,77,368.3690384454767,168.758378684786,430.5033309222098,1.847093084522361,survivor
100,78,296.6876535703076,405.05827644616255,697.48826642154,1.1358315174308398,survivor
100,79,438.04285569844086,593.7112436566479,660.5588065931757,1.6693622501199934,survivor
100,80,422.37171030185885,302.38468480175993,733.7073281914244,1.5585683979621858,survivor
100,81,797.2900353983706,329.4677625029837,732.8923748203443,0.5055888310380092,survivor
100,82,432.507347282456,242.33667732704362,594.5442400186973,1.1958787683247947,survivor
100,83,590.6041491485074,464.6900749269525,737.9806617109634,0.7511933826776732,survivor
100,84,394.97786202093005,861.8920095603223,448.19889124874834,0.7517366834804269,survivor
100,85,181.46373322842987,197.88331284468603,576.0564501701967,0.6446303745791264,survivor
100,86,618.0996642128905,902.0498286411585,677.9681493535002,1.8878851398366105,survivor
100,87,506.28558131235417,579.209849111027,623.7868585062745,0.7594723121591318,survivor
100,88,604.0630633691455,440.38974537456056,403.4891671350724,1.2840350042755218,survivor
100,89,540.3715099731944,158.74433047960142,727.1656314899981,0.734688280157392,survivor
100,90,965.9489853099755,612.1035434735854,616.5464776392379,3.413929308425116,rescue
100,91,414.17404065787935,353.5331766313955,661.1817537073684,4.7698457466234885,rescue
100,92,787.3967686606959,646.7103039926285,476.79820096132084,4.528085456756453,rescue
100,93,693.591839433536,582.0341652979351,475.20988215076864,2.8256387891737673,rescue
100,94,397.26650409919415,195.24868380456994,288.4450122970432,4.308816834911848,rescue
100,95,427.8559152984059,224.3777036579403,169.64717400983375,4.383270739282647,rescue
100,96,444.4997798670276,734.248645721117,352.79253444998085,2.77434801640274,rescue
100,97,329.6973651862063,784.7826066456404,966.4292522574481,3.8872298401250673,rescue
100,98,645.7541300158543,619.0144213839144,524.8344328662517,3.121950731942327,rescue
100,99,14.65364980591155,461.44816622950435,390.56681966129713,4.199846381043654,rescue
200,0,451.6589704489377,931.9911374643602,964.8855622759698,0.022258037347518522,trapped
200,1,718.6191507929266,437.77737024425966,157.89131472323865,0.049011208947697074,trapped
200,2,388.6623026965316,344.8926963427377,251.15567742304847,0.04988363263015122,trapped
200,3,690.5178633532837,257.66848974549924,628.6800360653361,0.04564386114349235,trapped
200,4,398.86206222408214,175.92183994340095,174.40598744996595,0.04156425882522738,trapped
200,5,505.81782805525677,147.16287221029555,246.69663525451017,0.0874928145285282,trapped
200,6,253.150554333679,329.6075882898611,29.780587715925556,0.09294426741973966,trapped
200,7,155.70791667590035,895.5442233594109,291.98474535030005,0.03005428076874759,trapped
200,8,656.0587748430044,811.9070144981109,362.91750405864286,0.013880896159204403,trapped
200,9,477.44810721330805,35.845822561801825,833.8164509223955,0.02185172511666842,trapped
200,10,91.40891994612983,921.7443950416427,193.22387816635933,0.05206833329876455,trapped
200,11,55.84225746610017,92.55117318228511,182.72554054829328,0.09373053814428378,trapped
200,12,906.6441581031113,20.00420492233341,706.1360682551119,0.06505568331443358,trapped
200,13,750.6473797116124,608.7144947807757,477.94668904036985,0.06062554305418395,trapped
200,14,299.3234901405131,33.6407101518306,817.5901365254007,0.01811764126071378,trapped
200,15,863.5147739130676,90.04909961061053,503.3023902202351,0.06996871812451493,trapped
200,16,902.6161082078345,724.3562966495236,852.7118817926928,0.0014701723029487135,trapped
200,17,632.8924096670272,728.4422063687773,736.5459617335896,0.08086095136500655,trapped
200,18,561.8850205656747,803.2484226881469,448.23507369089117,0.09953293201615386,trapped
200,19,56.977295403589935,499.5811733711707,713.7571816754789,0.07483217706040732,trapped
200,20,746.1508888537821,277.61545736447164,29.827975542300322,0.059605170589873094,trapped
200,21,108.4902336402519,385.22655024830004,762.7808144942959,0.0010001009936450144,trapped
200,22,948.5590576296898,271.21813020727706,54.818250100930975,0.03445228007564751,trapped
200,23,923.6499324925046,633.8464797457966,487.3439862168646,0.07605341224687784,trapped
200,24,785.4176397533465,944.2033459561203,794.0912982054019,0.08426883469690732,trapped
200,25,549.7226945129353,705.7084498807528,906.9906622141006,0.06895129616879146,trapped
200,26,853.891440310073,1.1874139981077938,508.2930786927372,0.008780066742837656,trapped
200,27,603.9754972850229,504.4166710979858,356.8531643830159,0.0076699241572049,trapped
200,28,796.4015379767684,654.464696639021,303.2834726919514,0.02775248326944514,trapped
200,29,117.01457468836352,688.6266540905526,891.4625095585312,0.021313889487800965,trapped
200,30,171.78566032089768,877.5543598315471,236.42638867518835,0.06446367518649353,trapped
200,31,85.81768080877467,571.2941737797657,793.1646369510638,0.04617337035391225,trapped
200,32,779.4487737429907,579.4951363443708,802.7276369739551,0.09144985824535166,trapped
200,33,13.8526770737376,658.9114256907533,816.6571380318186,0.03266740903427684,trapped
200,34,964.8458741228512,659.7677628729059,181.04702669477123,0.055621648329071474,trapped
200,35,232.25598629993078,690.2056794895657,65.80667323766934,0.06367536442127145,trapped
200,36,272.8926949999714,569.2677636391152,102.74837733005177,0.023266143392957662,trapped
200,37,558.677412838422,305.66966391011727,445.2333118678286,0.04182022718337203,trapped
200,38,608.5682549573868,814.0664403349915,644.2514814576973,0.07754910991214706,trapped
200,39,595.5171557619822,986.473325661418,312.3652601003826,0.002143845962722679,trapped
200,40,21.365275299911993,624.08663246322,737.1384403736203,0.04041073501815862,trapped
200,41,364.2201219770761,402.25141071787084,686.3509079100729,0.04168413156203317,trapped
200,42,941.7886732807569,222.80560444140642,334.51040647263704,0.07686578007496897,trapped
200,43,807.8330106405997,883.3884272417168,749.341645172708,0.0546932230861179,trapped
200,44,407.6688813352677,358.04269621275085,475.9480974249684,0.09522818400048394,trapped
200,45,717.2273786518186,644.6154331830718,421.64582453122347,0.07889318251724568,trapped
200,46,24.436641750260602,484.77775889409236,534.834874295514,0.07769971896694394,trapped
200,47,346.10094163111813,107.95687299412353,484.69619420493876,0.06617745589286186,trapped
200,48,641.8645617419153,854.6151989106328,85.24949737425183,0.015731670857910864,trapped
200,49,711.5206587204876,949.8743009323978,110.8092473670636,0.064647866414397,trapped
200,50,658.4672499016713,229.61467729205756,70.90199568956157,0.049774086751406425,trapped
200,51,140.05751716985037,175.32909452622027,560.5284926914333,0.0019699513992298633,trapped
200,52,291.6020019617847,109.85730196034307,127.70943053096956,0.09246559656457053,trapped
200,53,245.64225131047303,100.83547778640266,63.28961311108701,0.011723210086027114,trapped
200,54,621.5487551572087,875.6336267955675,907.8085424048295,0.030562579553729055,trapped
200,55,112.85901257131086,483.0711489457162,462.0031812160865,0.04408796719008461,trapped
200,56,433.8256843868182,916.487863716949,838.3788441282385,0.016016660370806013,trapped
200,57,60.03424825010107,24.39235244403605,939.5392302501906,0.07430459188358714,trapped
200,58,575.407653830229,265.41031183358473,947.3942488954743,4.1243975743232575e-05,trapped
200,59,912.3041430312494,354.8489284855283,164.35942350761263,0.07845590782977932,trapped
200,60,306.8881264113505,377.89545992564774,962.0636357076994,1.3647931972689535,survivor
200,61,529.6000500707112,200.42024237949215,850.6102808065572,0.9466009265962891,survivor
200,62,674.7700649552467,370.75904243056095,694.6036092263137,0.7257732577248799,survivor
200,63,146.26472114553013,134.88428096474107,714.6354570823539,0.5407963972268339,survivor
200,64,806.5143260534015,670.2876792984833,855.6861759077642,0.5152815450893968,survivor
200,65,425.55176777506904,615.8108110977543,612.0750203506688,1.8458011512317085,survivor
200,66,671.6448207623338,863.8571846763309,79.85656582179527,0.513457510105859,survivor
200,67,480.5067399030895,452.6744726395726,804.265148169157,1.1304313176831418,survivor
200,68,710.6573512318105,280.13811304869324,448.6603085647102,0.5875887378668418,survivor
200,69,550.0707986803502,538.2198868233044,781.6486149887351,1.1156984150699139,survivor
200,70,253.73448370003302,500.66530732041525,620.4262437503694,1.6024320322419299,survivor
200,71,804.0456825540163,397.68493195953187,620.8520337891733,1.8396981637018262,survivor
200,72,751.8157318597915,579.8410864354211,313.8562855105222,0.7720055073019609,survivor
200,73,679.0282235731361,407.07107173386254,561.5886712607114,0.5975867189896928,survivor
200,74,760.8762202801527,511.3680411294426,488.6952442346153,0.6640385128401691,survivor
200,75,499.77510571623566,107.54795914430383,512.2355327390135,1.1898447975814848,survivor
200,76,546.6482964486246,393.6117547850724,754.511456899426,1.7344490309340845,survivor
200,77,246.67311589789512,134.9617482355917,565.2824792889987,1.847093084522361,survivor
200,78,357.62011040508975,373.6702249700911,606.916977988034,1.1358315174308398,survivor
200,79,588.1508671214742,647.7124747893938,709.7437144819489,1.6693622501199934,survivor
200,80,422.37171030185885,302.38468480175993,733.7073281914244,0.5494110571910606,survivor
200,81,749.4613721356275,314.7630111144742,740.1304628140799,0.5055888310380092,survivor
200,82,438.15352724079713,321.8882144837723,683.6561577019114,1.1958787683247947,survivor
200,83,524.855357347997,483.1914196130886,769.2490419594697,0.7511933826776732,survivor
200,84,401.05038583538817,797.4509884211361,409.96854123775177,0.7517366834804269,survivor
200,85,228.95792695456046,231.62437589275996,603.6485763113792,0.6446303745791264,survivor
200,86,461.03264074353433,894.9147540954264,782.467641514288,1.8878851398366105,survivor
200,87,557.545541501175,532.1220606769473,654.1700543748996,0.7594723121591318,survivor
200,88,649.4339046853593,377.26196616389376,505.6842216741089,1.2840350042755218,survivor
200,89,604.6696030922169,179.70755888577588,755.8704562770323,0.734688280157392,survivor
200,90,965.9489853099755,612.1035434735854,616.5464776392379,4.718104386564099,rescue
200,91,414.17404065787935,353.5331766313955,661.1817537073684,4.150260121054176,rescue
200,92,787.3967686606959,646.7103039926285,476.79820096132084,4.012236561772207,rescue
200,93,619.1837920129899,724.4338456929445,577.2112915600953,2.8256387891737673,rescue
200,94,397.26650409919415,195.24868380456994,288.4450122970432,3.443790822321205,rescue
200,95,428.0213345363494,86.06760850187933,31.429418453989943,4.383270739282647,rescue
200,96,444.4997798670276,734.248645721117,352.79253444998085,4.69380999483583,rescue
200,97,329.6973651862063,784.7826066456404,966.4292522574481,3.1282584467979926,rescue
200,98,637.1032555148188,610.6347841412105,534.351156764016,3.121950731942327,rescue
200,99,14.65364980591155,461.44816622950435,390.56681966129713,4.417776351749069,rescue
300,0,451.5687983338516,930.7451915036407,963.0433652402912,0.022258037347518522,trapped
300,1,716.3204923175603,440.3112319991324,161.40083033738944,0.049011208947697074,trapped
300,2,385.7721108477414,348.27147550334945,248.89417117614113,0.04988363263015122,trapped
300,3,692.234868487906,260.25459973636026,625.3337621548928,0.04564386114349235,trapped
300,4,396.66284947796476,175.46170737657283,177.902788478787,0.04156425882522738,trapped
300,5,510.18364653316416,147.42198451996893,254.27439321911768,0.0874928145285282,trapped
300,6,255.69095697546055,325.902475829591,37.91722489207526,0.09294426741973966,trapped
300,7,155.86951612488022,894.4790887459039,294.79044879123353,0.03005428076874759,trapped
300,8,656.4014705692716,810.5813530134571,363.14548223551503,0.013880896159204403,trapped
300,9,478.46788986792336,37.19718251873275,832.4348400835939,0.02185172511666842,trapped
300,10,93.5359044057029,917.1992223224987,191.83518979707125,0.05206833329876455,trapped
300,11,64.65420912458357,94.06134510356152,185.5403276707788,0.09373053814428378,trapped
300,12,903.7199542858948,25.569402590076574,707.8093961576466,0.06505568331443358,trapped
300,13,746.1495122332454,607.28571552556,474.1411217116971,0.06062554305418395,trapped
300,14,299.21992208309695,35.44323295051515,817.4395560943193,0.01811764126071378,trapped
300,15,863.1357386802724,96.05579719122115,506.8706014846174,0.06996871812451493,trapped
300,16,902.4734483953232,724.3918199956146,852.7124612582386,0.0014701723029487135,trapped
300,17,633.4880726654053,720.6542019413429,738.6381154533635,0.08086095136500655,trapped
300,18,557.0677961059891,795.1823757139061,451.5216038172817,0.09953293201615386,trapped
300,19,61.115738526298756,505.20631527083606,716.4459758968233,0.07483217706040732,trapped
300,20,748.2560704201993,283.09082896847264,30.884517061122718,0.059605170589873094,trapped
300,21,108.58003908827678,385.26483776969496,762.7591104120673,0.0010001009936450144,trapped
300,22,946.4314235931286,272.8600829064024,56.97388475559984,0.03445228007564751,trapped
300,23,916.5933211941502,636.6581735243559,487.7179250133057,0.07605341224687784,trapped
300,24,783.9018033213075,938.1367251500825,788.4423410521922,0.08426883469690732,trapped
300,25,543.2932695190443,707.3321437620529,905.10150238462,0.06895129616879146,trapped
300,26,853.1619252010595,1.2102361725496786,507.8050391716309,0.008780066742837656,trapped
300,27,604.2717252112731,503.77888610744486,356.54696724500997,0.0076699241572049,trapped
300,28,794.4926898285372,654.1191918279131,305.2681460778524,0.02775248326944514,trapped
300,29,116.89317195242693,687.8682939737832,889.4743017826731,0.021313889487800965,trapped
300,30,176.1102164247162,873.1840141444018,234.48887809063066,0.06446367518649353,trapped
300,31,86.97880340986035,575.75786256567,792.9476622377091,0.04617337035391225,trapped
300,32,771.3627764593531,583.1595929225149,804.9228981535987,0.09144985824535166,trapped
300,33,15.684829077612179,658.5707521083112,813.9740881487467,0.03266740903427684,trapped
300,34,960.8033627057554,658.5937505477856,184.68261112255504,0.055621648329071474,trapped
300,35,235.58499834644414,690.3826571735464,71.23178872356999,0.06367536442127145,trapped
300,36,274.5537499854907,570.7256982324384,103.47532804398611,0.023266143392957662,trapped
300,37,560.6213657429741,304.1676804203384,441.84887591511745,0.04182022718337203,trapped
300,38,615.711674722519,816.1231446350396,646.4605912247631,0.07754910991214706,trapped
300,39,595.3302275433035,986.4639309847745,312.46980834872375,0.002143845962722679,trapped
300,40,22.98760236647663,625.2977643609518,733.6410857358309,0.04041073501815862,trapped
300,41,362.75572500332237,405.1087325372332,689.0092761623408,0.04168413156203317,trapped
